Image Path,Label
color\Potato___Late_blight\17ed933e-629f-4db2-b4f3-865f69d43589___RS_LB 2599.JPG,Potato___Late_blight
color\Potato___Late_blight\17f8da33-18e6-454b-b9dc-a34c8dd52591___RS_LB 2945.JPG,Potato___Late_blight
color\Potato___Late_blight\19323229-6fdc-4231-bd3e-a46ddcff2111___RS_LB 3196.JPG,Potato___Late_blight
color\Potato___Late_blight\19393f68-e96c-4c93-b4d1-39e1c54e53b1___RS_LB 4051.JPG,Potato___Late_blight
color\Potato___Late_blight\19d8aac3-db88-4a07-84f2-40f7597c2a25___RS_LB 3867.JPG,Potato___Late_blight
color\Potato___Late_blight\1a146bf4-5696-4e19-842e-9e0e1ac7ac6d___RS_LB 5023.JPG,Potato___Late_blight
color\Potato___Late_blight\1a18d84a-8811-4806-830f-d10e98b1800e___RS_LB 3919.JPG,Potato___Late_blight
color\Potato___Late_blight\1a5f4258-21df-4334-a933-2ef073c932ba___RS_LB 3089.JPG,Potato___Late_blight
color\Potato___Late_blight\1a674846-9d13-4a7f-ba03-8931c5dd3d2c___RS_LB 2768.JPG,Potato___Late_blight
color\Potato___Late_blight\1a68ab56-2000-4d7a-ad4a-88d300104b7d___RS_LB 2594.JPG,Potato___Late_blight
color\Potato___Late_blight\1a6fc494-81dd-4649-ad8d-a5a6e58a2aa7___RS_LB 2618.JPG,Potato___Late_blight
color\Potato___Late_blight\1ab62af3-c0a5-4fab-bb62-e06d6f7ddb59___RS_LB 2908.JPG,Potato___Late_blight
color\Potato___Late_blight\1b7342d7-5d89-4ee3-8b4f-587d79187511___RS_LB 4416.JPG,Potato___Late_blight
color\Potato___Late_blight\1b8ae46e-1202-4715-8ad1-fd18046c42d3___RS_LB 3880.JPG,Potato___Late_blight
color\Raspberry___healthy\00a3fc0e-64cc-4e35-ac2f-aef04fda9b22___Mary_HL 9177.JPG,Raspberry___healthy
color\Raspberry___healthy\020e14fb-6016-4d7f-b489-445e0021b58e___Mary_HL 6324.JPG,Raspberry___healthy
color\Raspberry___healthy\03a615df-ed85-4ae6-8b41-d5b4c980b76b___Mary_HL 6366.JPG,Raspberry___healthy
color\Raspberry___healthy\04908211-66c9-42f8-a9b1-9d29a686f131___Mary_HL 9175.JPG,Raspberry___healthy
color\Raspberry___healthy\05a9ae7e-468f-4cb6-add5-860ace895d3a___Mary_HL 6359.JPG,Raspberry___healthy
color\Raspberry___healthy\05dfc382-396a-4301-b940-7d1098feba11___Mary_HL 6358.JPG,Raspberry___healthy
color\Raspberry___healthy\05f26de9-3f26-44f8-9ad4-cd83952399b3___Mary_HL 9140.JPG,Raspberry___healthy
color\Raspberry___healthy\06959ec3-a76b-4968-b64b-ad874b958fc7___Mary_HL 6323.JPG,Raspberry___healthy
color\Raspberry___healthy\076d909d-cfca-47ce-a8d1-479bb77c4bab___Mary_HL 6294.JPG,Raspberry___healthy
color\Raspberry___healthy\07871e60-96ce-45fb-b531-90df862bb29f___Mary_HL 9207.JPG,Raspberry___healthy
color\Raspberry___healthy\07ae07d1-118d-48a9-ad13-ff5856b6ad25___Mary_HL 6393.JPG,Raspberry___healthy
color\Raspberry___healthy\09f1efaf-76ba-419c-a993-2bc1b195a5b4___Mary_HL 9255.JPG,Raspberry___healthy
color\Raspberry___healthy\0a1b30a5-f81b-4fe8-9221-78ccba5e3a13___Mary_HL 6221.JPG,Raspberry___healthy
color\Raspberry___healthy\0a74d671-0dc5-47fd-9e50-1ab0a9db634e___Mary_HL 6247.JPG,Raspberry___healthy
color\Raspberry___healthy\0b504ebf-77ab-46a0-ab30-0da09d5e1c7b___Mary_HL 6389.JPG,Raspberry___healthy
color\Raspberry___healthy\0c656dec-85e0-44cb-865c-d5b56e851160___Mary_HL 6236.JPG,Raspberry___healthy
color\Raspberry___healthy\0df51eb7-e701-492b-bb9f-994d30ea16c7___Mary_HL 6301.JPG,Raspberry___healthy
color\Raspberry___healthy\0f025626-b89a-47da-9726-7526051b5bb9___Mary_HL 9344.JPG,Raspberry___healthy
color\Raspberry___healthy\0f5c8734-f6d1-442f-832a-7c938053ca1e___Mary_HL 9139.JPG,Raspberry___healthy
color\Raspberry___healthy\0f973c31-b338-438e-8162-e005738c659e___Mary_HL 9257.JPG,Raspberry___healthy
color\Raspberry___healthy\0f9c8b1e-e13d-4db8-bd39-6f9ce73b244d___Mary_HL 6409.JPG,Raspberry___healthy
color\Raspberry___healthy\102dcdc7-69ca-443d-a5e5-7c861092fa4e___Mary_HL 9259.JPG,Raspberry___healthy
color\Raspberry___healthy\111f7fd9-96ac-4d8f-8dcc-5c1e6ba6f66d___Mary_HL 9283.JPG,Raspberry___healthy
color\Raspberry___healthy\11af4433-0a02-4684-a519-a1c2adbe9ceb___Mary_HL 6395.JPG,Raspberry___healthy
color\Raspberry___healthy\11eb28ed-0d05-46c9-a2a8-e325d8bf2b38___Mary_HL 9265.JPG,Raspberry___healthy
color\Raspberry___healthy\12a43ab6-1f18-4b10-9fb4-4865b216d28e___Mary_HL 9156.JPG,Raspberry___healthy
color\Raspberry___healthy\12e3e5f1-f619-4cdc-889a-dde4b086acab___Mary_HL 9254.JPG,Raspberry___healthy
color\Raspberry___healthy\13c2d9a8-e8ee-49a1-aaf4-b81ef121be2a___Mary_HL 6225.JPG,Raspberry___healthy
color\Raspberry___healthy\141f4953-4e0d-4e5d-bb1b-e3a880cd7bf6___Mary_HL 9192.JPG,Raspberry___healthy
color\Raspberry___healthy\14e299a4-927e-450d-bdf8-27315ce59a5b___Mary_HL 9329.JPG,Raspberry___healthy
color\Raspberry___healthy\1588fdc0-3aa4-4c75-b813-7a62780136ad___Mary_HL 9186.JPG,Raspberry___healthy
color\Raspberry___healthy\161e1030-9655-4baf-a360-b2f0225f5575___Mary_HL 9246.JPG,Raspberry___healthy
color\Raspberry___healthy\168f4f5b-4a8a-4fec-a0fa-a54e182d7b00___Mary_HL 9198.JPG,Raspberry___healthy
color\Raspberry___healthy\169a1c11-b98f-448a-87b2-9ea98a5f6c39___Mary_HL 9135.JPG,Raspberry___healthy
color\Raspberry___healthy\171c4de9-764a-4ade-8822-5c356e0c05ae___Mary_HL 6291.JPG,Raspberry___healthy
color\Raspberry___healthy\171d7187-e001-4e08-b98d-58a9c8d90734___Mary_HL 9352.JPG,Raspberry___healthy
color\Raspberry___healthy\174c3316-f010-47bd-aef7-53826f8ec1dc___Mary_HL 6340.JPG,Raspberry___healthy
color\Raspberry___healthy\1786ad41-a684-4087-b26a-e86f633e48ab___Mary_HL 9339.JPG,Raspberry___healthy
color\Raspberry___healthy\17e50337-1fc7-413d-a9e5-2825b1b8e7bb___Mary_HL 6390.JPG,Raspberry___healthy
color\Raspberry___healthy\18333c95-ee6e-4af6-be83-a98f3ed68ccf___Mary_HL 9350.JPG,Raspberry___healthy
color\Raspberry___healthy\1875f778-fa4f-472a-adbc-88dd033011a7___Mary_HL 6292.JPG,Raspberry___healthy
color\Raspberry___healthy\187f5dcf-6cf1-4d4f-b1be-e7dfa587ee15___Mary_HL 6367.JPG,Raspberry___healthy
color\Raspberry___healthy\1997bed9-d59a-4c4a-b342-15a1089af75b___Mary_HL 6363.JPG,Raspberry___healthy
color\Raspberry___healthy\1a68536e-6769-45f3-940f-6bd2897ec4e3___Mary_HL 9327.JPG,Raspberry___healthy
color\Raspberry___healthy\1b2fb65b-bfe9-43dc-940a-50a32b9a421f___Mary_HL 6317.JPG,Raspberry___healthy
color\Raspberry___healthy\1b32ba52-1a78-4030-9317-ea5d2ea66cd7___Mary_HL 9232.JPG,Raspberry___healthy
color\Raspberry___healthy\1bc672d8-2546-4f01-9482-a97e0d6cc345___Mary_HL 9303.JPG,Raspberry___healthy
color\Raspberry___healthy\1bed2618-6c49-46c3-a8be-53fc4f924662___Mary_HL 6345.JPG,Raspberry___healthy
color\Raspberry___healthy\1bf5e5e4-d00c-442c-b153-497aa3ed9278___Mary_HL 6240.JPG,Raspberry___healthy
color\Raspberry___healthy\1c688d4a-786d-4c6b-a4e0-92c6d489766d___Mary_HL 9133.JPG,Raspberry___healthy
color\Raspberry___healthy\1de5d074-f5a0-4706-993f-9f21b3fe94fd___Mary_HL 9281.JPG,Raspberry___healthy
color\Raspberry___healthy\1e2f76bb-af16-4cc5-9fed-8efa9a68d6a3___Mary_HL 9142.JPG,Raspberry___healthy
color\Raspberry___healthy\1e954b37-9988-4554-bb78-d7180e427d36___Mary_HL 9178.JPG,Raspberry___healthy
color\Raspberry___healthy\1f7b581b-0d3c-4b15-ba28-caedd1d0895c___Mary_HL 9300.JPG,Raspberry___healthy
color\Raspberry___healthy\1f8174d5-38a1-449f-912d-33cd4615d189___Mary_HL 6308.JPG,Raspberry___healthy
color\Raspberry___healthy\20f4809a-295a-4671-ae22-1bf60ec9fc80___Mary_HL 6299.JPG,Raspberry___healthy
color\Raspberry___healthy\2142d82b-f067-49e2-82e6-b8780b77af1e___Mary_HL 6346.JPG,Raspberry___healthy
color\Raspberry___healthy\21d0e467-fe38-46f5-939a-7855aaa57856___Mary_HL 9193.JPG,Raspberry___healthy
color\Raspberry___healthy\21db22b7-4541-4ab5-aaad-707b22f09cb4___Mary_HL 9334.JPG,Raspberry___healthy
color\Raspberry___healthy\22b87710-2baf-40c8-b37c-9b753a542813___Mary_HL 9226.JPG,Raspberry___healthy
color\Raspberry___healthy\23b44f6d-0a70-4587-85ac-534ca483a49e___Mary_HL 9296.JPG,Raspberry___healthy
color\Raspberry___healthy\23ba8894-db3b-4a55-8a7b-703bf9ddaccc___Mary_HL 9138.JPG,Raspberry___healthy
color\Raspberry___healthy\24b7a9e2-8a0f-42b6-9506-45fb261857fe___Mary_HL 9341.JPG,Raspberry___healthy
color\Raspberry___healthy\27015cf7-2519-42e7-a381-76495ecb70e7___Mary_HL 9237.JPG,Raspberry___healthy
color\Raspberry___healthy\27542f80-1341-427b-8376-f34255e93092___Mary_HL 6300.JPG,Raspberry___healthy
color\Raspberry___healthy\27ef7a65-771c-4eab-9169-03a5fa121c71___Mary_HL 9195.JPG,Raspberry___healthy
color\Raspberry___healthy\28b1e241-4234-4710-893c-b75c6dec6fa7___Mary_HL 9299.JPG,Raspberry___healthy
color\Raspberry___healthy\292be6e7-be34-42d4-82eb-a08b9610e832___Mary_HL 6281.JPG,Raspberry___healthy
color\Raspberry___healthy\29833d64-5b6a-47a3-9802-18f88e9fa48d___Mary_HL 9247.JPG,Raspberry___healthy
color\Raspberry___healthy\2acf2191-96db-4afa-bcdf-77590e0b7428___Mary_HL 6233.JPG,Raspberry___healthy
color\Raspberry___healthy\2b935829-b874-4de1-9ee1-7b7f1eb64355___Mary_HL 6410.JPG,Raspberry___healthy
color\Raspberry___healthy\2c4cea4a-66cc-49c5-9c8c-2a641e52eb61___Mary_HL 9212.JPG,Raspberry___healthy
color\Raspberry___healthy\2d98e51f-8702-4309-944b-e196c2ec5275___Mary_HL 6241.JPG,Raspberry___healthy
color\Raspberry___healthy\2e6f50f0-c9ac-4990-bb81-46936cb62a17___Mary_HL 6402.JPG,Raspberry___healthy
color\Raspberry___healthy\2eee8fcd-9f57-4cf3-aedd-f037cba03a3a___Mary_HL 9256.JPG,Raspberry___healthy
color\Raspberry___healthy\2f28b03f-9110-4520-89fe-cdde93b84755___Mary_HL 9235.JPG,Raspberry___healthy
color\Raspberry___healthy\2f5293ed-9843-4c15-830e-94ea76b56c3a___Mary_HL 6368.JPG,Raspberry___healthy
color\Raspberry___healthy\30fe32ab-5c21-4953-ae78-8fcf1d18ae4b___Mary_HL 9287.JPG,Raspberry___healthy
color\Raspberry___healthy\3368e77a-9245-4e4f-89ee-41968b060e56___Mary_HL 6251.JPG,Raspberry___healthy
color\Raspberry___healthy\351b6286-11bf-41f4-9b36-aa2869a11252___Mary_HL 6372.JPG,Raspberry___healthy
color\Raspberry___healthy\3607deb0-405e-4829-b03a-8db6c8b69702___Mary_HL 6354.JPG,Raspberry___healthy
color\Raspberry___healthy\363c19ce-62c4-48ae-8dd7-4253ad7daa65___Mary_HL 9291.JPG,Raspberry___healthy
color\Raspberry___healthy\366e35f2-7492-49bc-a85c-b8da33fabfa0___Mary_HL 9349.JPG,Raspberry___healthy
color\Raspberry___healthy\368f3c83-5bd2-4906-b418-57b6ceff9bfe___Mary_HL 9160.JPG,Raspberry___healthy
color\Raspberry___healthy\36c1521b-6717-44bc-bfaf-8292d561f4ce___Mary_HL 9320.JPG,Raspberry___healthy
color\Raspberry___healthy\3704d044-7a5d-4f95-8e5e-e5b2b9f1de68___Mary_HL 6369.JPG,Raspberry___healthy
color\Raspberry___healthy\3706171c-e0c1-45c8-8930-34b094f996cd___Mary_HL 9136.JPG,Raspberry___healthy
color\Raspberry___healthy\3734da4f-b4d3-4457-b73e-1da889ff9ca1___Mary_HL 6347.JPG,Raspberry___healthy
color\Raspberry___healthy\37557051-4ace-415d-851b-5c01eb006fcf___Mary_HL 9209.JPG,Raspberry___healthy
color\Raspberry___healthy\376a1bda-3613-4275-be2f-2060422e4398___Mary_HL 9211.JPG,Raspberry___healthy
color\Raspberry___healthy\38f51834-e6de-477e-87fd-3e457bcb4ee1___Mary_HL 9289.JPG,Raspberry___healthy
color\Raspberry___healthy\39c58533-32b4-46c6-b512-26168583d80c___Mary_HL 9199.JPG,Raspberry___healthy
color\Raspberry___healthy\3a764e05-74ea-4f1d-af6c-3ac4ddc25357___Mary_HL 6234.JPG,Raspberry___healthy
color\Raspberry___healthy\3b366674-3d8d-422d-87f3-2c5e1a3ace11___Mary_HL 6394.JPG,Raspberry___healthy
color\Raspberry___healthy\3d9757e9-7753-4d8c-8c60-d78f4522b021___Mary_HL 6352.JPG,Raspberry___healthy
color\Raspberry___healthy\3de1cb6f-34f0-4abe-ae4f-dc49f687f5a3___Mary_HL 9250.JPG,Raspberry___healthy
color\Raspberry___healthy\3dee0318-2add-408a-99f5-38344f25ea3d___Mary_HL 6362.JPG,Raspberry___healthy
color\Raspberry___healthy\42428dcc-fefc-46dd-b209-150fbeaf4862___Mary_HL 6397.JPG,Raspberry___healthy
color\Raspberry___healthy\432379a4-dc5d-49fa-9d75-ebe05a1e01eb___Mary_HL 9161.JPG,Raspberry___healthy
color\Raspberry___healthy\4333640a-cdfb-4280-a11b-b5a436eece9c___Mary_HL 6405.JPG,Raspberry___healthy
color\Soybean___healthy\0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,Soybean___healthy
color\Soybean___healthy\0010d6a1-64f1-4997-99d8-6d86fa629014___RS_HL 6967.JPG,Soybean___healthy
color\Soybean___healthy\00247bff-26dc-445a-8d11-0b2592787ec3___RS_HL 6869.JPG,Soybean___healthy
color\Soybean___healthy\0027f9ae-818b-41d1-95c8-9e296bd0fdae___RS_HL 6902.JPG,Soybean___healthy
color\Soybean___healthy\0029bef1-201b-4dcc-9f84-d01dfc24785d___RS_HL 6484.JPG,Soybean___healthy
color\Soybean___healthy\002ff75b-39d3-45b8-931f-e5f56eeddf03___RS_HL 2848.JPG,Soybean___healthy
color\Soybean___healthy\00457581-0077-442d-b19a-0dc6027e8cfc___RS_HL 5635.JPG,Soybean___healthy
color\Soybean___healthy\0048f02d-86f9-4428-88e9-5bb77e727c41___RS_HL 7348.JPG,Soybean___healthy
color\Soybean___healthy\004a6efb-2127-499c-aec6-2c138004ce5b___RS_HL 3397.JPG,Soybean___healthy
color\Soybean___healthy\004d2e73-10b6-49e8-a5ed-02ed584b08a3___RS_HL 3298.JPG,Soybean___healthy
color\Soybean___healthy\004f71b2-7603-4b5a-937b-6e6388396abb___RS_HL 7334.JPG,Soybean___healthy
color\Soybean___healthy\005f6aee-12a7-4d83-9e9a-027c7cc34dee___RS_HL 6536.JPG,Soybean___healthy
color\Soybean___healthy\007734dd-ed98-4b69-b489-f7f98f18f065___RS_HL 2864.JPG,Soybean___healthy
color\Soybean___healthy\0077d9d2-1a29-4b39-a992-125a5a676ae7___RS_HL 5815.JPG,Soybean___healthy
color\Soybean___healthy\007e5c43-fd08-449e-8313-f2f97a8e062f___RS_HL 4652.JPG,Soybean___healthy
color\Soybean___healthy\00b2688d-5c31-4bbb-8cb5-239839af41bd___RS_HL 3314.JPG,Soybean___healthy
color\Soybean___healthy\00b57835-51e4-41e3-a911-bed5a13c72fb___RS_HL 5535.JPG,Soybean___healthy
color\Soybean___healthy\00c67f7c-3c99-4195-a08f-a0df1941a02d___RS_HL 6509.JPG,Soybean___healthy
color\Soybean___healthy\00d163b6-9dcc-4838-ac87-046970b9676e___RS_HL 5677 1.JPG,Soybean___healthy
color\Soybean___healthy\00e7f1c9-7873-436a-a352-dd92c15648d7___RS_HL 7109.JPG,Soybean___healthy
color\Soybean___healthy\00ef8b74-56df-49ad-935f-d45564efb213___RS_HL 7393.JPG,Soybean___healthy
color\Soybean___healthy\00f09c0e-8129-4e1b-8b55-020c633beaf0___RS_HL 3934.JPG,Soybean___healthy
color\Soybean___healthy\00f1cdb1-82bb-4924-b5cb-768621f07187___RS_HL 5960.JPG,Soybean___healthy
color\Soybean___healthy\00f41aaf-1926-4b9d-9101-0bd4e2a3e332___RS_HL 6282.JPG,Soybean___healthy
color\Soybean___healthy\01104aee-fd81-4d74-9ff3-5e793da256be___RS_HL 4502.JPG,Soybean___healthy
color\Soybean___healthy\01158e62-02dc-43e9-bf58-bbb5e4ed512a___RS_HL 5752.JPG,Soybean___healthy
color\Soybean___healthy\012a3789-3b0a-405f-bba7-e4cb8dbd18e8___RS_HL 6830.JPG,Soybean___healthy
color\Soybean___healthy\015222e7-d0cc-4f39-9291-81e56d218db0___RS_HL 5289.JPG,Soybean___healthy
color\Soybean___healthy\015a41d8-6201-4e6d-80e9-9eca787dfaa5___RS_HL 5641 1.JPG,Soybean___healthy
color\Soybean___healthy\016f567f-dc81-4d45-9bac-388ff03084ca___RS_HL 5821.JPG,Soybean___healthy
color\Soybean___healthy\0176fcc8-e6b7-46c1-b265-4230585e4ee0___RS_HL 2944.JPG,Soybean___healthy
color\Soybean___healthy\0180c2ed-0393-4e26-89a1-d4031175442f___RS_HL 4556.JPG,Soybean___healthy
color\Soybean___healthy\018149f9-81fa-46fd-a35d-ee3618b4effc___RS_HL 3091.JPG,Soybean___healthy
color\Soybean___healthy\018a4d64-5692-4681-b7f6-7367540946a0___RS_HL 3796.JPG,Soybean___healthy
color\Soybean___healthy\018c61ed-c8cd-4e0c-b0e1-4f2531eeed6b___RS_HL 2880.JPG,Soybean___healthy
color\Soybean___healthy\018c9b04-ff44-4fb2-b83f-cacd62198ed4___RS_HL 5408.JPG,Soybean___healthy
color\Soybean___healthy\01b1351b-b2b7-42ab-9d7e-0273118d6027___RS_HL 4822.JPG,Soybean___healthy
color\Soybean___healthy\01c04a17-f320-4c85-9db6-b408496766dd___RS_HL 5992.JPG,Soybean___healthy
color\Soybean___healthy\01c9ad65-a560-4ebf-a3f5-e28352f7feec___RS_HL 6959.JPG,Soybean___healthy
color\Soybean___healthy\01ce3019-442a-4014-a0bf-1dad84eed750___RS_HL 5563.JPG,Soybean___healthy
color\Soybean___healthy\01ce8b67-6beb-4ede-8c34-cdbaa9495615___RS_HL 2920.JPG,Soybean___healthy
color\Soybean___healthy\01d36fe5-7f15-4203-bb58-f07530227073___RS_HL 5148.JPG,Soybean___healthy
color\Soybean___healthy\01de9b5d-b974-4ccb-a5f3-11bd56c46832___RS_HL 5683 1.JPG,Soybean___healthy
color\Soybean___healthy\01f32f03-21cb-4e9c-85c4-f0c610b823c8___RS_HL 6496.JPG,Soybean___healthy
color\Soybean___healthy\01fc10c4-a6c1-406a-8f9a-e1c490272f0f___RS_HL 6556.JPG,Soybean___healthy
color\Soybean___healthy\0203831c-0625-41e8-a449-1caed155388d___RS_HL 6254.JPG,Soybean___healthy
color\Soybean___healthy\020ff590-9894-40b5-a00c-181be690920c___RS_HL 6180.JPG,Soybean___healthy
color\Soybean___healthy\0215b52a-ea0c-430e-81ec-92bb8ef0820e___RS_HL 5582.JPG,Soybean___healthy
color\Soybean___healthy\021d2410-4137-4263-95d7-e6970fff8072___RS_HL 4018.JPG,Soybean___healthy
color\Soybean___healthy\021f9450-9f2e-4382-8743-71f54c3d499f___RS_HL 4479.JPG,Soybean___healthy
color\Soybean___healthy\021fd775-de0f-4583-ade1-ebfe61f2ae6f___RS_HL 6075.JPG,Soybean___healthy
color\Soybean___healthy\0231ac76-7dd9-4346-945e-fdfcebdaefe0___RS_HL 5779 1.JPG,Soybean___healthy
color\Soybean___healthy\0233ef8d-7186-4f88-99f4-064981470111___RS_HL 4598.JPG,Soybean___healthy
color\Soybean___healthy\023aa8d2-9c1a-4a9a-a0c1-af563a50184e___RS_HL 3200.JPG,Soybean___healthy
color\Soybean___healthy\025fbddb-6c84-410a-9789-9461821ec1df___RS_HL 7318.JPG,Soybean___healthy
color\Soybean___healthy\027550eb-0031-459c-a56b-b702d62a9571___RS_HL 4321.JPG,Soybean___healthy
color\Soybean___healthy\0275c314-9a57-4ea9-8405-029c55d0df7c___RS_HL 3820.JPG,Soybean___healthy
color\Soybean___healthy\029201ad-36b4-41ad-ba0e-2a4b1c8f79ad___RS_HL 4814.JPG,Soybean___healthy
color\Soybean___healthy\02939fee-0408-46de-81c7-e0ecf75fb9f5___RS_HL 4664.JPG,Soybean___healthy
color\Soybean___healthy\02dde1ba-e68e-4ce5-b341-65e7c552ceac___RS_HL 5648.JPG,Soybean___healthy
color\Soybean___healthy\02e20196-516a-40ec-9569-53f1310dcd92___RS_HL 3761.JPG,Soybean___healthy
color\Soybean___healthy\02e90b62-3736-4300-b189-1886033eb9a4___RS_HL 7015.JPG,Soybean___healthy
color\Soybean___healthy\02e9d3fd-02d7-4467-a9a5-b45a1ab11382___RS_HL 5795.JPG,Soybean___healthy
color\Soybean___healthy\02f3a559-6f7c-43d4-bd61-23951756f43e___RS_HL 5805 1.JPG,Soybean___healthy
color\Soybean___healthy\0304e96b-dbcc-477c-82d9-a6ecfbbd2c0f___RS_HL 5951.JPG,Soybean___healthy
color\Soybean___healthy\03215c62-cd81-4e62-8934-a210550c085b___RS_HL 4468.JPG,Soybean___healthy
color\Soybean___healthy\03235cc8-2d8d-4bd3-b40f-558d0058ea70___RS_HL 4680.JPG,Soybean___healthy
color\Soybean___healthy\033724be-ffca-44a6-b97c-abb8852ee628___RS_HL 4237.JPG,Soybean___healthy
color\Soybean___healthy\033c81d6-1041-4fdd-a4d2-4cd9fba6e0ce___RS_HL 5644.JPG,Soybean___healthy
color\Soybean___healthy\033ece65-66a6-4e75-880a-ee77220700ec___RS_HL 4613.JPG,Soybean___healthy
color\Soybean___healthy\0349cb1c-194d-43e9-9d53-170e816d337e___RS_HL 5180.JPG,Soybean___healthy
color\Soybean___healthy\035ee9fa-8b12-44c9-a160-35b61d65e99a___RS_HL 7363.JPG,Soybean___healthy
color\Soybean___healthy\0364a9e6-b419-4b4c-859e-391f2160cd66___RS_HL 3497.JPG,Soybean___healthy
color\Soybean___healthy\036b603d-5b34-47f5-ace5-ed496e7af724___RS_HL 5688 1.JPG,Soybean___healthy
color\Soybean___healthy\03708cf0-36e2-4c92-9ec9-2972f121bc0d___RS_HL 6193.JPG,Soybean___healthy
color\Soybean___healthy\038b1f59-36d9-4323-9d84-ee75ca98a1c8___RS_HL 3981.JPG,Soybean___healthy
color\Soybean___healthy\039bb4d7-7ce8-41fd-9937-44504b1dcdc5___RS_HL 3594.JPG,Soybean___healthy
color\Soybean___healthy\03a9def0-a4fa-4c88-895d-f696075f8984___RS_HL 4985.JPG,Soybean___healthy
color\Soybean___healthy\03bde349-b0e7-412c-af6b-0a069d3ae50a___RS_HL 2922.JPG,Soybean___healthy
color\Soybean___healthy\03c9fd0a-4f6b-454d-8fb4-fcb8050d85d6___RS_HL 4471.JPG,Soybean___healthy
color\Soybean___healthy\03cf318f-c973-4a69-85cb-aa11b23a88c1___RS_HL 3307.JPG,Soybean___healthy
color\Soybean___healthy\03d1a651-5827-4ca6-ad58-7f90d0aae09d___RS_HL 3139.JPG,Soybean___healthy
color\Soybean___healthy\03d36170-b826-48c9-9ac2-4ff2ba3c0a1c___RS_HL 5603 1.JPG,Soybean___healthy
color\Soybean___healthy\03fdc457-a4d0-48b5-9223-12db65a63f11___RS_HL 7345.JPG,Soybean___healthy
color\Soybean___healthy\0406daae-d529-48fc-b002-8d8d7fc19c02___RS_HL 4900.JPG,Soybean___healthy
color\Soybean___healthy\041e24bf-c886-48f3-848c-2207a78d667c___RS_HL 5813.JPG,Soybean___healthy
color\Soybean___healthy\045dba20-7120-47d2-b7dc-86cdbe77580b___RS_HL 4774.JPG,Soybean___healthy
color\Soybean___healthy\0467c1f4-7ebc-4e94-8cd9-a250f3a40a9c___RS_HL 6173.JPG,Soybean___healthy
color\Soybean___healthy\04bafc49-11a0-4dd3-8138-89b9a5b056cd___RS_HL 4898.JPG,Soybean___healthy
color\Soybean___healthy\04bc7e4f-8fea-40cd-a4d3-4c83c823c526___RS_HL 6072.JPG,Soybean___healthy
color\Soybean___healthy\04c3db2d-1f54-4569-b0f6-ce58ad9c69ba___RS_HL 5497.JPG,Soybean___healthy
color\Soybean___healthy\04c948d5-a952-4bf7-a103-4f197230fa08___RS_HL 6565.JPG,Soybean___healthy
color\Soybean___healthy\04f0e8b3-fedc-4b17-8655-b8ee371ad23f___RS_HL 2737.JPG,Soybean___healthy
color\Soybean___healthy\04f97134-8e94-4d0a-850f-d7fb4750337b___RS_HL 3277.JPG,Soybean___healthy
color\Soybean___healthy\04f9ace6-096a-40ab-8e3b-2a3be9eb8464___RS_HL 5862.JPG,Soybean___healthy
color\Soybean___healthy\050357f1-5c8f-4535-a14d-a23d5ce34c2e___RS_HL 2702.JPG,Soybean___healthy
color\Soybean___healthy\050382bf-c823-4d9b-b47f-2886465e9622___RS_HL 6252.JPG,Soybean___healthy
color\Soybean___healthy\05269292-398e-4a38-87c0-7c1666e4c81f___RS_HL 4384.JPG,Soybean___healthy
color\Soybean___healthy\052a3e45-92da-479c-9634-26f5f80dd7d5___RS_HL 3424.JPG,Soybean___healthy
color\Soybean___healthy\054a7950-028a-46a4-ab5b-b9f70be8799e___RS_HL 7028.JPG,Soybean___healthy
color\Squash___Powdery_mildew\0045a100-36d3-45df-b417-d487d6e07eb4___UMD_Powd.M 0003.JPG,Squash___Powdery_mildew
color\Squash___Powdery_mildew\0056878d-a244-4653-ad56-7e97080c7fd2___UMD_Powd.M 9962.JPG,Squash___Powdery_mildew
color\Squash___Powdery_mildew\0061de03-5f84-413a-b30d-1bb575cf3267___UMD_Powd.M 0415.JPG,Squash___Powdery_mildew
